,word,label,sentence_id
64575,low,O,3148
64576,levels,O,3148
64577,of,O,3148
64578,ocular,O,3148
64579,inflammation,O,3149
64580,will,O,3149
64581,also,O,3149
64582,improve,O,3149
64583,contact,O,3149
64584,lens,O,3149
64585,wearing,O,3149
64586,comfort,O,3149
64587,and,O,3149
64588,reduce,O,3149
64589,lens,O,3149
64590,complications,O,3149
64591,Erie,B-PERSON,3149
64592,reported,O,3149
64593,altered,B-SIGN_AND_SYMPTOM,3149
64594,keratocyte,I-SIGN_AND_SYMPTOM,3149
64595,morphology,I-SIGN_AND_SYMPTOM,3149
64596,and,I-SIGN_AND_SYMPTOM,3149
64597,density,I-SIGN_AND_SYMPTOM,3149
64598,within,I-SIGN_AND_SYMPTOM,3149
64599,the,I-SIGN_AND_SYMPTOM,3149
64600,anterior,I-SIGN_AND_SYMPTOM,3149
64601,stroma,I-SIGN_AND_SYMPTOM,3149
64602,in,O,3149
64603,contact,O,3149
64604,lens,O,3149
64605,wearers,O,3150
64606,with,O,3150
64607,keratoconus,B-NAME_OF_DISEASE,3150
64608,Lema,B-PERSON,3150
64609,reported,O,3150
64610,contact,O,3150
64611,lens,O,3150
64612,wear,O,3150
64613,demonstrated,O,3150
64614,upregulation,O,3150
64615,of,O,3150
64616,IL-6,B-CHEMICAL_COMPOUND,3150
64617,TNFα,B-CHEMICAL_COMPOUND,3150
64618,ICAM-1,B-CHEMICAL_COMPOUND,3151
64619,and,O,3151
64620,VCAM-1,B-CHEMICAL_COMPOUND,3151
64621,in,O,3151
64622,the,O,3151
64623,tears,O,3151
64624,of,O,3152
64625,subjects,O,3152
64626,with,O,3152
64627,keratoconus,B-NAME_OF_DISEASE,3152
64628,especially,O,3152
64629,in,O,3152
64630,gas,O,3152
64631,permeable,O,3152
64632,lens,O,3152
64633,wearers,O,3152
64634,The,O,3152
64635,authors,O,3152
64636,suggested,O,3153
64637,a,B-CAUSE_OF_DISEASE,3153
64638,progressive,I-CAUSE_OF_DISEASE,3153
64639,cycle,I-CAUSE_OF_DISEASE,3153
64640,of,I-CAUSE_OF_DISEASE,3153
64641,proinflammatory,I-CAUSE_OF_DISEASE,3153
64642,cytokines,I-CAUSE_OF_DISEASE,3153
64643,proteolytic,I-CAUSE_OF_DISEASE,3153
64644,enzymes,I-CAUSE_OF_DISEASE,3153
64645,and,I-CAUSE_OF_DISEASE,3153
64646,inhibitors,I-CAUSE_OF_DISEASE,3153
64647,may,O,3153
64648,be,O,3153
64649,responsible,O,3153
64650,for,O,3153
64651,microenvironmental,O,3154
64652,changes,O,3154
64653,found,O,3154
64654,in,O,3154
64655,keratoconus,B-NAME_OF_DISEASE,3154
64656,The,O,3154
64657,resulting,O,3154
64658,imbalance,O,3154
64659,may,O,3154
64660,initiate,O,3154
64661,and,O,3154
64662,perpetuate,O,3154
64663,corneal,O,3154
64664,inflammatory,O,3154
64665,pathways,O,3154
64666,to,O,3154
64667,result,O,3154
64668,in,O,3154
64669,the,O,3154
64670,structural,O,3154
64671,abnormalities,O,3154
64672,seen,O,3154
64673,with,O,3154
64674,disease,O,3154
64675,progression,O,3154
64676,Inflammatory,O,3154
64677,marker,O,3154
64678,evidence,O,3154
64679,suggests,O,3154
64680,dry,B-NAME_OF_DISEASE,3154
64681,eye,I-NAME_OF_DISEASE,3154
64682,management,O,3154
64683,may,O,3154
64684,be,O,3155
64685,beneficial,O,3155
64686,to,O,3155
64687,these,O,3155
64688,patients,O,3155
64689,Patients,O,3155
64690,with,O,3155
64691,keratoconus,B-NAME_OF_DISEASE,3155
64692,reportedly,O,3155
64693,experience,O,3155
64694,greater,O,3155
64695,symptoms,O,3155
64696,of,O,3155
64697,dry,B-NAME_OF_DISEASE,3155
64698,eye,I-NAME_OF_DISEASE,3155
64699,and,O,3155
64700,greater,O,3155
64701,tear,O,3155
64702,instability,O,3155
64703,Patients,O,3155
64704,with,O,3155
64705,keratoconus,B-NAME_OF_DISEASE,3155
64706,also,O,3155
64707,demonstrated,O,3155
64708,significantly,B-SIGN_AND_SYMPTOM,3155
64709,decreased,I-SIGN_AND_SYMPTOM,3155
64710,tear,I-SIGN_AND_SYMPTOM,3155
64711,secretion,I-SIGN_AND_SYMPTOM,3155
64712,and,O,3155
64713,higher,O,3155
64714,Ocular,O,3156
64715,Surface,O,3156
64716,Disease,O,3156
64717,Index,O,3156
64718,survey,O,3156
64719,scores,O,3156
64720,compared,O,3156
64721,with,O,3156
64722,controls,O,3156
64723,Patients,O,3156
64724,with,O,3156
64725,any,O,3156
64726,stage,O,3156
64727,of,O,3156
64728,keratoconus,B-NAME_OF_DISEASE,3156
64729,including,O,3156
64730,those,O,3156
64731,with,O,3156
64732,corneal,O,3156
64733,grafts,O,3156
64734,require,O,3156
64735,clinical,O,3156
64736,differentiation,O,3156
64737,between,O,3156
64738,allergic,B-NAME_OF_DISEASE,3156
64739,conjunctivitis,I-NAME_OF_DISEASE,3156
64740,and,O,3156
64741,dry,B-NAME_OF_DISEASE,3156
64742,eye,I-NAME_OF_DISEASE,3157
64743,Any,O,3157
64744,comorbidity,O,3157
64745,that,O,3157
64746,is,O,3157
64747,inflammatory,O,3157
64748,in,O,3157
64749,nature,O,3157
64750,may,O,3157
64751,add,O,3157
64752,synergistically,O,3157
64753,to,O,3158
64754,other,O,3158
64755,forms,O,3158
64756,of,O,3158
64757,keratoconus-related,O,3158
64758,inflammation,O,3158
64759,and,O,3158
64760,exacerbate,O,3158
64761,its,O,3158
64762,pathogenetic,O,3158
64763,processes,O,3158
64764,Immune,O,3158
64765,Privilege,O,3158
64766,Inflamed,O,3158
64767,grafts,O,3158
64768,commonly,O,3158
64769,reject,O,3158
64770,and,O,3158
64771,will,O,3159
64772,do,O,3159
64773,so,O,3159
64774,quickly,O,3159
64775,Immunological,O,3159
64776,privilege,O,3159
64777,is,O,3159
64778,relative,O,3159
64779,and,O,3159
64780,cumulative,O,3159
64781,Keratitis,B-NAME_OF_DISEASE,3159
64782,years,O,3159
64783,prior,O,3159
64784,to,O,3159
64785,transplantation,O,3159
64786,increases,O,3159
64787,rejection,O,3159
64788,risk,O,3159
64789,because,O,3159
64790,changes,O,3159
64791,in,O,3159
64792,an,O,3159
64793,inflamed,O,3159
64794,cornea,B-PART_OF_THE_EYES,3159
64795,contribute,O,3159
64796,to,O,3159
64797,the,O,3159
64798,reduction,O,3160
64799,of,O,3160
64800,privilege,O,3160
64801,Human,B-PART_OF_THE_EYES,3160
64802,corneas,I-PART_OF_THE_EYES,3160
64803,carry,O,3160
64804,a,O,3160
64805,limited,O,3160
64806,amount,O,3160
64807,of,O,3160
64808,bone,B-PART_OF_THE_EYES,3160
64809,marrow-derived,I-PART_OF_THE_EYES,3160
64810,cells,I-PART_OF_THE_EYES,3160
64811,These,O,3160
64812,special,O,3160
64813,cells,O,3160
64814,can,O,3160
64815,initiate,O,3160
64816,an,O,3161
64817,immune,O,3161
64818,response,O,3161
64819,The,O,3161
64820,cells,O,3161
64821,mature,O,3161
64822,and,O,3161
64823,are,O,3161
64824,recruited,O,3161
64825,into,O,3161
64826,the,B-PART_OF_THE_EYES,3161
64827,cornea,B-PART_OF_THE_EYES,3161
64828,via,O,3161
64829,limbal,B-PART_OF_THE_EYES,3161
64830,vessels,I-PART_OF_THE_EYES,3161
64831,with,O,3161
64832,inflammation,O,3161
64833,Problematically,O,3161
64834,these,O,3161
64835,cells,O,3161
64836,persist,O,3161
64837,after,O,3161
64838,the,O,3161
64839,acute,O,3161
64840,insult,O,3161
64841,resolves,O,3161
64842,The,O,3161
64843,more,O,3161
64844,bone,B-PART_OF_THE_EYES,3161
64845,marrow-derived,I-PART_OF_THE_EYES,3161
64846,cells,I-PART_OF_THE_EYES,3161
64847,present,O,3161
64848,in,O,3161
64849,the,B-PART_OF_THE_EYES,3161
64850,host,I-PART_OF_THE_EYES,3161
64851,cornea,B-PART_OF_THE_EYES,3161
64852,the,O,3161
64853,higher,O,3161
64854,the,O,3161
64855,graft,O,3161
64856,rejection,O,3161
64857,rate,O,3161
64858,The,O,3161
64859,more,O,3161
64860,inflammation,O,3161
64861,the,O,3161
64862,less,O,3161
64863,privilege,O,3161
64864,Cyclosporin,B-NAME_OF_DRUG,3161
64865,was,O,3161
64866,found,O,3161
64867,to,O,3161
64868,be,O,3161
64869,beneficial,O,3161
64870,in,O,3161
64871,eyes,O,3161
64872,with,O,3161
64873,keratoconus,B-NAME_OF_DISEASE,3161
64874,in,O,3161
64875,a,O,3161
64876,study,O,3161
64877,by,O,3161
64878,Shetty,B-PERSON,3162
64879,After,O,3162
64880,topical,B-NAME_OF_DRUG,3162
64881,cyclosporin,I-NAME_OF_DRUG,3162
64882,was,O,3162
64883,used,O,3162
64884,for,B-TIME_DURATION,3162
64885,6,I-TIME_DURATION,3162
64886,months,I-TIME_DURATION,3162
64887,an,O,3162
64888,improvement,O,3162
64889,in,O,3162
64890,levels,O,3162
64891,of,O,3162
64892,MMP9,B-CHEMICAL_COMPOUND,3162
64893,IL-6,B-CHEMICAL_COMPOUND,3162
64894,and,O,3162
64895,TNF-α,B-CHEMICAL_COMPOUND,3162
64896,was,O,3162
64897,observed,O,3162
64898,Investigators,O,3162
64899,also,O,3162
64900,noted,O,3162
64901,local,O,3162
64902,flattening,O,3162
64903,and,O,3162
64904,reduction,O,3162
64905,of,O,3162
64906,corneal,O,3163
64907,curvatures,O,3163
64908,after,O,3163
64909,treatment,O,3163
64910,measured,O,3163
64911,by,O,3163
64912,corneal,B-DIAGNOSTIC_TEST,3163
64913,topography,I-DIAGNOSTIC_TEST,3163
64914,Immunomodulators,B-NAME_OF_DRUG,3163
64915,reduce,O,3163
64916,inflammation,O,3163
64917,and,O,3163
64918,increasing,O,3163
64919,and,O,3163
64920,stabilizing,O,3163
64921,the,B-PART_OF_THE_EYES,3163
64922,tear,I-PART_OF_THE_EYES,3164
64923,film,I-PART_OF_THE_EYES,3164
64924,reduces,O,3164
64925,the,O,3164
64926,effect,O,3164
64927,of,O,3164
64928,irregular,B-NAME_OF_DISEASE,3164
64929,astigmatism,I-NAME_OF_DISEASE,3164
64930,Reducting,O,3164
64931,irregular,B-NAME_OF_DISEASE,3164
64932,astigmatism,I-NAME_OF_DISEASE,3164
64933,improves,O,3164
64934,higher,O,3164
64935,order,O,3164
64936,aberrations,O,3165
64937,which,O,3165
64938,may,O,3165
64939,subjectively,O,3165
64940,improve,O,3165
64941,visual,O,3165
64942,acuity,O,3165
64943,Despite,O,3165
64944,the,O,3165
64945,historical,O,3165
64946,description,O,3165
64947,of,O,3165
64948,keratoconus,B-NAME_OF_DISEASE,3165
64949,as,O,3165
64950,a,O,3165
64951,noninflammatory,O,3165
64952,disease,O,3165
64953,inflammation,O,3165
64954,may,O,3165
64955,play,O,3165
64956,a,O,3165
64957,role,O,3165
64958,in,O,3165
64959,the,O,3165
64960,progression,O,3165
64961,of,O,3165
64962,keratoconus,B-NAME_OF_DISEASE,3165
64963,These,O,3165
64964,data,O,3166
64965,suggest,O,3166
64966,that,O,3166
64967,an,O,3166
64968,inflammatory,O,3166
64969,cycle,O,3166
64970,much,O,3166
64971,like,O,3166
64972,that,O,3166
64973,of,O,3166
64974,dry,B-NAME_OF_DISEASE,3166
64975,eye,I-NAME_OF_DISEASE,3166
64976,may,O,3166
64977,play,O,3167
64978,an,O,3167
64979,important,O,3167
64980,role,O,3167
64981,in,O,3167
64982,keratoconus,B-NAME_OF_DISEASE,3167
64983,pathogenesis,O,3167
64984,While,O,3167
64985,causality,O,3167
64986,may,O,3167
64987,be,O,3167
64988,uncertain,O,3167
64989,managing,B-TREATMENT,3167
64990,eye,I-TREATMENT,3167
64991,rubbing,I-TREATMENT,3167
64992,reducing,I-TREATMENT,3167
64993,inflammation,I-TREATMENT,3167
64994,and,I-TREATMENT,3167
64995,reducing,I-TREATMENT,3167
64996,corneal,I-TREATMENT,3167
64997,microtrauma,I-TREATMENT,3167
64998,may,O,3167
64999,improve,O,3167
65000,the,O,3167
65001,quality,O,3167
65002,of,O,3167
65003,life,O,3167
65004,for,O,3167
65005,patients,O,3167
65006,with,O,3167
65007,keratoconus,B-NAME_OF_DISEASE,3167
65008,In,O,3167
65009,addition,O,3167
65010,to,O,3167
65011,monitoring,O,3168
65012,keratoconus,B-NAME_OF_DISEASE,3168
65013,progression,O,3168
65014,using,O,3168
65015,corneal,B-DIAGNOSTIC_TEST,3168
65016,topography,I-DIAGNOSTIC_TEST,3168
65017,refraction,O,3168
65018,and,O,3168
65019,best-corrected,O,3168
65020,visual,O,3168
65021,acuity,O,3168
65022,use,O,3168
65023,of,O,3168
65024,a,B-DIAGNOSTIC_TEST,3168
65025,dry,B-NAME_OF_DISEASE,3169
65026,eye,I-NAME_OF_DISEASE,3169
65027,screening,I-DIAGNOSTIC_TEST,3169
65028,tool,I-DIAGNOSTIC_TEST,3169
65029,and,O,3169
65030,measurement,B-DIAGNOSTIC_TEST,3169
65031,of,I-DIAGNOSTIC_TEST,3169
65032,inflammatory,I-DIAGNOSTIC_TEST,3169
65033,markers,I-DIAGNOSTIC_TEST,3169
65034,may,O,3169
65035,be,O,3169
65036,beneficial,O,3169
65037,Daily,O,3169
65038,use,O,3169
65039,of,O,3169
65040,immunomodulators,B-NAME_OF_DRUG,3169
65041,and,O,3169
65042,topical,B-NAME_OF_DRUG,3169
65043,steroids,I-NAME_OF_DRUG,3169
65044,for,O,3169
65045,symptom,O,3169
65046,flares,O,3169
65047,should,O,3169
65048,be,O,3169
65049,considered,O,3169
65050,as,O,3170
65051,well,O,3170
65052,An,B-NAME_OF_DISEASE,3170
65053,epiretinal,I-NAME_OF_DISEASE,3170
65054,membrane,I-NAME_OF_DISEASE,3170
65055,is,O,3170
65056,a,O,3170
65057,condition,O,3170
65058,where,O,3170
65059,a,O,3170
65060,very,O,3170
65061,thin,O,3170
65062,layer,O,3170
65063,of,O,3170
65064,scar,O,3170
65065,tissue,O,3170
65066,forms,O,3170
65067,on,O,3170
65068,the,O,3170
65069,surface,O,3170
65070,of,O,3170
65071,the,B-PART_OF_THE_EYES,3170
65072,retina,B-PART_OF_THE_EYES,3170
65073,in,O,3170
65074,an,O,3170
65075,area,O,3170
65076,that,O,3170
65077,is,O,3170
65078,responsible,O,3171
65079,for,O,3171
65080,our,O,3171
65081,sharpest,O,3171
65082,vision,O,3171
65083,The,O,3171
65084,part,O,3171
65085,of,O,3171
65086,the,O,3171
65087,eye,O,3171
65088,affected,O,3171
65089,by,O,3171
65090,an,B-NAME_OF_DISEASE,3171
65091,epiretinal,I-NAME_OF_DISEASE,3171
65092,membrane,I-NAME_OF_DISEASE,3171
65093,is,O,3171
65094,called,O,3171
65095,the,B-PART_OF_THE_EYES,3171
65096,macula,I-PART_OF_THE_EYES,3171
65097,The,B-PART_OF_THE_EYES,3171
65098,macula,I-PART_OF_THE_EYES,3172
65099,is,O,3172
65100,made,O,3172
65101,up,O,3172
65102,of,O,3172
65103,special,O,3172
65104,nerve,B-PART_OF_THE_EYES,3172
65105,cells,I-PART_OF_THE_EYES,3172
65106,that,O,3172
65107,provide,O,3172
65108,our,O,3172
65109,sharp,O,3172
65110,central,O,3172
65111,vision,O,3172
65112,needed,O,3172
65113,for,O,3172
65114,seeing,O,3172
65115,fine,O,3172
65116,detail,O,3172
65117,reading,O,3172
65118,and,O,3172
65119,driving,O,3173
65120,etc,O,3173
65121,,O,3173
65122,When,O,3173
65123,an,B-NAME_OF_DISEASE,3173
65124,epiretinal,I-NAME_OF_DISEASE,3173
65125,membrane,I-NAME_OF_DISEASE,3173
65126,forms,O,3173
65127,over,O,3173
65128,the,B-PART_OF_THE_EYES,3173
65129,macula,I-PART_OF_THE_EYES,3173
65130,it,O,3173
65131,may,O,3173
65132,contract,O,3173
65133,and,O,3173
65134,wrinkle,O,3173
65135,the,B-PART_OF_THE_EYES,3173
65136,macula,I-PART_OF_THE_EYES,3173
65137,resulting,O,3173
65138,in,O,3173
65139,distorted,B-SIGN_AND_SYMPTOM,3173
65140,and,I-SIGN_AND_SYMPTOM,3173
65141,or,I-SIGN_AND_SYMPTOM,3173
65142,blurred,I-SIGN_AND_SYMPTOM,3174
65143,vision,I-SIGN_AND_SYMPTOM,3174
65144,The,O,3174
65145,only,O,3174
65146,way,O,3174
65147,to,O,3174
65148,treat,O,3174
65149,an,B-NAME_OF_DISEASE,3174
65150,epiretinal,I-NAME_OF_DISEASE,3174
65151,membrane,I-NAME_OF_DISEASE,3174
65152,is,O,3174
65153,by,O,3174
65154,having,O,3174
65155,an,O,3174
65156,operation,O,3174
65157,called,O,3174
65158,a,B-TREATMENT,3174
65159,vitrectomy,I-TREATMENT,3174
65160,Eye,O,3174
65161,drops,O,3174
65162,or,O,3174
65163,glasses,O,3174
65164,are,O,3174
65165,not,O,3174
65166,effective,O,3174
65167,During,O,3174
65168,the,B-TREATMENT,3175
65169,vitrectomy,I-TREATMENT,3175
65170,the,O,3175
65171,surgeon,O,3175
65172,makes,O,3175
65173,tiny,O,3175
65174,cuts,O,3175
65175,in,O,3175
65176,the,O,3175
65177,eye,O,3175
65178,and,O,3175
65179,removes,O,3175
65180,the,B-TREATMENT,3175
65181,vitreous,I-TREATMENT,3175
65182,from,O,3175
65183,inside,O,3175
65184,They,O,3175
65185,then,O,3175
65186,grasp,O,3175
65187,and,O,3175
65188,gently,O,3175
65189,peel,O,3175
65190,away,O,3175
65191,the,B-NAME_OF_DISEASE,3175
65192,epiretinal,I-NAME_OF_DISEASE,3175
65193,membrane,I-NAME_OF_DISEASE,3175
65194,from,O,3175
65195,the,B-PART_OF_THE_EYES,3175
65196,retina,B-PART_OF_THE_EYES,3175
65197,Vitrectomy,B-TREATMENT,3175
65198,has,O,3175
65199,become,O,3175
65200,a,O,3175
65201,common,O,3175
65202,procedure,O,3175
65203,for,O,3175
65204,the,O,3175
65205,treatment,O,3175
65206,of,O,3175
65207,visual,B-SIGN_AND_SYMPTOM,3175
65208,loss,I-SIGN_AND_SYMPTOM,3175
65209,due,O,3175
65210,to,O,3176
65211,epiretinal,B-NAME_OF_DISEASE,3176
65212,membranes,I-NAME_OF_DISEASE,3176
65213,macular,B-NAME_OF_DISEASE,3176
65214,pucker,I-NAME_OF_DISEASE,3176
65215,over,O,3176
65216,the,O,3176
65217,past,O,3176
65218,two,O,3176
65219,decades,O,3176
65220,Epiretinal,B-NAME_OF_DISEASE,3176
65221,membranes,I-NAME_OF_DISEASE,3176
65222,result,O,3176
65223,from,O,3176
65224,fibroglial,B-CAUSE_OF_DISEASE,3176
65225,proliferation,I-CAUSE_OF_DISEASE,3176
65226,on,I-CAUSE_OF_DISEASE,3176
65227,the,I-CAUSE_OF_DISEASE,3176
65228,surface,I-CAUSE_OF_DISEASE,3176
65229,of,I-CAUSE_OF_DISEASE,3176
65230,the,I-CAUSE_OF_DISEASE,3176
65231,retina,B-PART_OF_THE_EYES,3176
65232,The,O,3176
65233,prevalence,O,3176
65234,of,O,3176
65235,epiretinal,B-NAME_OF_DISEASE,3176
65236,membranes,I-NAME_OF_DISEASE,3176
65237,in,O,3176
65238,the,B-PART_OF_THE_EYES,3176
65239,macula,I-PART_OF_THE_EYES,3176
65240,detectable,O,3176
65241,by,O,3176
65242,fundus,B-DIAGNOSTIC_TEST,3176
65243,photographs,I-DIAGNOSTIC_TEST,3176
65244,was,O,3176
65245,7%,O,3176
65246,in,O,3176
65247,a,O,3176
65248,study,O,3176
65249,of,O,3176
65250,3,O,3176
65251,654,O,3176
65252,persons,O,3176
65253,who,O,3177
65254,were,O,3177
65255,aged,O,3177
65256,49,O,3177
65257,years,O,3177
65258,or,O,3177
65259,more,O,3177
65260,Multiple,O,3177
65261,studies,O,3177
65262,have,O,3177
65263,reported,O,3177
65264,visual,O,3177
65265,acuity,O,3177
65266,improvement,O,3177
65267,following,O,3177
65268,this,O,3177
65269,surgery,O,3177
65270,but,O,3177
65271,most,O,3177
65272,published,O,3177
65273,series,O,3177
65274,have,O,3177
65275,reported,O,3177
65276,eyes,O,3177
65277,with,O,3177
65278,preoperative,O,3177
65279,visual,O,3177
65280,acuities,O,3177
65281,of,O,3177
65282,20,O,3177
65283,60,O,3177
65284,or,O,3177
65285,worse,O,3177
65286,Epiretinal,B-NAME_OF_DISEASE,3177
65287,membrane,I-NAME_OF_DISEASE,3177
65288,ERM,B-NAME_OF_DISEASE,3177
65289,has,O,3178
65290,become,O,3178
65291,a,O,3178
65292,more,O,3178
65293,widespread,O,3178
65294,retinal,O,3178
65295,disease,O,3178
65296,in,O,3178
65297,recent,O,3178
65298,years,O,3178
65299,The,O,3178
65300,incidence,O,3178
65301,of,O,3178
65302,ERM,B-NAME_OF_DISEASE,3178
65303,is,O,3178
65304,1.1,O,3178
65305,per,O,3178
65306,eye-year,O,3178
65307,with,O,3179
65308,estimated,O,3179
65309,prevalence,O,3179
65310,in,O,3179
65311,some,O,3179
65312,populations,O,3179
65313,as,O,3179
65314,high,O,3179
65315,as,O,3179
65316,28.90%,O,3179
65317,Epiretinal,B-NAME_OF_DISEASE,3179
65318,membranes,I-NAME_OF_DISEASE,3179
65319,occur,O,3179
65320,at,O,3179
65321,higher,O,3179
65322,rates,O,3179
65323,in,O,3179
65324,the,O,3179
65325,elderly,O,3179
65326,population,O,3179
65327,65,O,3179
65328,years,O,3179
65329,of,O,3180
65330,age,O,3180
65331,,O,3180
65332,The,O,3180
65333,number,O,3180
65334,of,O,3180
65335,people,O,3180
65336,affected,O,3180
65337,by,O,3180
65338,ERM,B-NAME_OF_DISEASE,3180
65339,is,O,3180
65340,increasing,O,3180
65341,due,O,3180
65342,to,O,3180
65343,the,O,3180
65344,growth,O,3180
65345,of,O,3180
65346,aging,O,3180
65347,populations,O,3180
65348,and,O,3180
65349,retina,B-PART_OF_THE_EYES,3180
65350,specialists,O,3180
65351,will,O,3180
65352,likely,O,3180
65353,have,O,3180
65354,more,O,3180
65355,opportunity,O,3180
65356,to,O,3180
65357,treat,O,3181
65358,patients,O,3181
65359,who,O,3181
65360,have,O,3181
65361,ERM,B-NAME_OF_DISEASE,3181
65362,in,O,3181
65363,coming,O,3181
65364,years,O,3181
65365,Optical,B-DIAGNOSTIC_TEST,3181
65366,coherence,I-DIAGNOSTIC_TEST,3181
65367,tomography,I-DIAGNOSTIC_TEST,3181
65368,OCT,B-DIAGNOSTIC_TEST,3181
65369,has,O,3181
65370,great,O,3181
65371,sensitivity,O,3181
65372,and,O,3181
65373,it,O,3181
65374,is,O,3181
65375,able,O,3181
65376,to,O,3181
65377,detect,O,3182
65378,even,O,3182
65379,subtle,O,3182
65380,changes,O,3182
65381,in,O,3182
65382,eyes,O,3182
65383,with,O,3182
65384,ERM,B-NAME_OF_DISEASE,3182
65385,helping,O,3182
65386,retina,B-PART_OF_THE_EYES,3182
65387,specialists,O,3182
65388,determine,O,3182
65389,the,O,3182
65390,optimal,O,3182
65391,timing,O,3182
65392,for,O,3182
65393,ERM,B-TREATMENT,3182
65394,surgery,I-TREATMENT,3183
65395,However,O,3183
65396,it,O,3183
65397,is,O,3183
65398,difficult,O,3183
65399,to,O,3183
65400,predict,O,3183
65401,postoperative,O,3183
65402,visual,O,3183
65403,prognosis,O,3183
65404,because,O,3183
65405,vision,O,3183
65406,changes,O,3183
65407,including,O,3183
65408,decreased,O,3183
65409,visual,O,3184
65410,acuity,O,3184
65411,visual,O,3184
65412,distortion,O,3184
65413,and,O,3184
65414,metamorphopsia,O,3184
65415,are,O,3184
65416,caused,O,3184
65417,by,O,3184
65418,several,O,3184
65419,complicated,O,3184
65420,and,O,3184
65421,intangible,O,3184
65422,factors,O,3184
65423,Therefore,O,3184
65424,postoperative,O,3184
65425,visual,O,3184
65426,function,O,3184
65427,may,O,3184
65428,not,O,3184
65429,live,O,3185
65430,up,O,3185
65431,to,O,3185
65432,preoperative,O,3185
65433,expectations,O,3185
65434,This,O,3185
65435,article,O,3185
65436,presents,O,3185
65437,a,O,3185
65438,relatively,O,3185
65439,simple,O,3185
65440,and,O,3185
65441,useful,O,3185
65442,method,O,3185
65443,of,O,3185
65444,determining,O,3185
65445,prognosis,O,3185
65446,for,O,3185
65447,ERM,B-TREATMENT,3185
65448,surgery,I-TREATMENT,3185
65449,utilizing,O,3185
65450,OCT,B-DIAGNOSTIC_TEST,3185
65451,findings,O,3185
65452,Changes,O,3185
65453,in,O,3185
65454,Configuration,O,3185
65455,of,O,3185
65456,Inner,B-PART_OF_THE_EYES,3185
65457,and,I-PART_OF_THE_EYES,3186
65458,Outer,I-PART_OF_THE_EYES,3186
65459,Retinal,I-PART_OF_THE_EYES,3186
65460,Layers,I-PART_OF_THE_EYES,3186
65461,Optical,B-DIAGNOSTIC_TEST,3186
65462,coherence,I-DIAGNOSTIC_TEST,3186
